origin_date,target_end_date,target,horizon,location,output_type,output_type_id,value
2024-03-27,2024-03-31,ILI incidence,2,IT,quantile,0.7,549.9840596939949
2024-03-27,2024-03-31,ILI incidence,2,IT,quantile,0.75,557.9287482712634
2024-03-27,2024-03-31,ILI incidence,2,IT,quantile,0.8,566.816996548354
2024-03-27,2024-03-31,ILI incidence,2,IT,quantile,0.85,577.2466796503484
2024-03-27,2024-03-31,ILI incidence,2,IT,quantile,0.9,590.5019096709048
2024-03-27,2024-03-31,ILI incidence,2,IT,quantile,0.95,610.4928068870133
2024-03-27,2024-03-31,ILI incidence,2,IT,quantile,0.975,628.2505230408699
2024-03-27,2024-03-31,ILI incidence,2,IT,quantile,0.99,649.5061784689444
2024-03-27,2024-04-07,ILI incidence,3,IT,quantile,0.01,366.4068304732123
2024-03-27,2024-04-07,ILI incidence,3,IT,quantile,0.025,399.3974612684359
2024-03-27,2024-04-07,ILI incidence,3,IT,quantile,0.05,426.91023124543204
2024-03-27,2024-04-07,ILI incidence,3,IT,quantile,0.1,457.83787898236346
2024-03-27,2024-04-07,ILI incidence,3,IT,quantile,0.15,478.3230460318495
2024-03-27,2024-04-07,ILI incidence,3,IT,quantile,0.2,494.43159658779973
2024-03-27,2024-04-07,ILI incidence,3,IT,quantile,0.25,508.1538030565634
2024-03-27,2024-04-07,ILI incidence,3,IT,quantile,0.3,520.4157698065551
2024-03-27,2024-04-07,ILI incidence,3,IT,quantile,0.35,531.7384630791727
2024-03-27,2024-04-07,ILI incidence,3,IT,quantile,0.4,542.456643484096
2024-03-27,2024-04-07,ILI incidence,3,IT,quantile,0.45,552.8108311598119
2024-03-27,2024-04-07,ILI incidence,3,IT,quantile,0.5,562.9933533300346
2024-03-27,2024-04-07,ILI incidence,3,IT,quantile,0.55,573.1758755002572
2024-03-27,2024-04-07,ILI incidence,3,IT,quantile,0.6,583.530063175973
2024-03-27,2024-04-07,ILI incidence,3,IT,quantile,0.65,594.2482435808964
2024-03-27,2024-04-07,ILI incidence,3,IT,quantile,0.7,605.570936853514
2024-03-27,2024-04-07,ILI incidence,3,IT,quantile,0.75,617.8329036035058
2024-03-27,2024-04-07,ILI incidence,3,IT,quantile,0.8,631.5551100722694
2024-03-27,2024-04-07,ILI incidence,3,IT,quantile,0.85,647.6636606282196
2024-03-27,2024-04-07,ILI incidence,3,IT,quantile,0.9,668.1488276777056
2024-03-27,2024-04-07,ILI incidence,3,IT,quantile,0.95,699.0764754146371
2024-03-27,2024-04-07,ILI incidence,3,IT,quantile,0.975,726.5892453916332
2024-03-27,2024-04-07,ILI incidence,3,IT,quantile,0.99,759.5798761868567
2024-03-27,2024-04-14,ILI incidence,4,IT,quantile,0.01,373.6485087658922
2024-03-27,2024-04-14,ILI incidence,4,IT,quantile,0.025,415.9054079715572
2024-03-27,2024-04-14,ILI incidence,4,IT,quantile,0.05,451.0754287474585
2024-03-27,2024-04-14,ILI incidence,4,IT,quantile,0.1,490.5457245689222
2024-03-27,2024-04-14,ILI incidence,4,IT,quantile,0.15,516.6577368407179
2024-03-27,2024-04-14,ILI incidence,4,IT,quantile,0.2,537.1767080384884
2024-03-27,2024-04-14,ILI incidence,4,IT,quantile,0.25,554.6478906047157
2024-03-27,2024-04-14,ILI incidence,4,IT,quantile,0.3,570.2548286027933
2024-03-27,2024-04-14,ILI incidence,4,IT,quantile,0.35,584.6629585393181
2024-03-27,2024-04-14,ILI incidence,4,IT,quantile,0.4,598.2996902807047
2024-03-27,2024-04-14,ILI incidence,4,IT,quantile,0.45,611.4720033115731
2024-03-27,2024-04-14,ILI incidence,4,IT,quantile,0.5,624.4253043382342
2024-03-27,2024-04-14,ILI incidence,4,IT,quantile,0.55,637.3786053648954
2024-03-27,2024-04-14,ILI incidence,4,IT,quantile,0.6,650.5509183957638
2024-03-27,2024-04-14,ILI incidence,4,IT,quantile,0.65,664.1876501371504
2024-03-27,2024-04-14,ILI incidence,4,IT,quantile,0.7,678.5957800736752
2024-03-27,2024-04-14,ILI incidence,4,IT,quantile,0.75,694.2027180717529
2024-03-27,2024-04-14,ILI incidence,4,IT,quantile,0.8,711.6739006379802
2024-03-27,2024-04-14,ILI incidence,4,IT,quantile,0.85,732.1928718357507
2024-03-27,2024-04-14,ILI incidence,4,IT,quantile,0.9,758.3048841075463
2024-03-27,2024-04-14,ILI incidence,4,IT,quantile,0.95,797.77517992901
2024-03-27,2024-04-14,ILI incidence,4,IT,quantile,0.975,832.9452007049113
2024-03-27,2024-04-14,ILI incidence,4,IT,quantile,0.99,875.2020999105763
