origin_date,target_end_date,target,horizon,location,output_type,output_type_id,value
2024-04-24,2024-04-28,ILI incidence,2,IT,quantile,0.75,496.58646486700854
2024-04-24,2024-04-28,ILI incidence,2,IT,quantile,0.8,516.5019063652749
2024-04-24,2024-04-28,ILI incidence,2,IT,quantile,0.85,540.144101218384
2024-04-24,2024-04-28,ILI incidence,2,IT,quantile,0.9,570.7197174686096
2024-04-24,2024-04-28,ILI incidence,2,IT,quantile,0.95,618.2444291482716
2024-04-24,2024-04-28,ILI incidence,2,IT,quantile,0.975,662.230800912583
2024-04-24,2024-04-28,ILI incidence,2,IT,quantile,0.99,717.569115513903
2024-04-24,2024-05-05,ILI incidence,3,IT,quantile,0.01,70.3246282783839
2024-04-24,2024-05-05,ILI incidence,3,IT,quantile,0.025,70.3246282783839
2024-04-24,2024-05-05,ILI incidence,3,IT,quantile,0.05,70.3246282783839
2024-04-24,2024-05-05,ILI incidence,3,IT,quantile,0.1,149.61001007002506
2024-04-24,2024-05-05,ILI incidence,3,IT,quantile,0.15,200.41238251912102
2024-04-24,2024-05-05,ILI incidence,3,IT,quantile,0.2,239.60233137248056
2024-04-24,2024-05-05,ILI incidence,3,IT,quantile,0.25,272.5629458534909
2024-04-24,2024-05-05,ILI incidence,3,IT,quantile,0.3,301.75324460535467
2024-04-24,2024-05-05,ILI incidence,3,IT,quantile,0.35,328.5368824317741
2024-04-24,2024-05-05,ILI incidence,3,IT,quantile,0.4,353.77987355161156
2024-04-24,2024-05-05,ILI incidence,3,IT,quantile,0.45,378.0984917588421
2024-04-24,2024-05-05,ILI incidence,3,IT,quantile,0.5,401.982045623516
2024-04-24,2024-05-05,ILI incidence,3,IT,quantile,0.55,425.86559948818996
2024-04-24,2024-05-05,ILI incidence,3,IT,quantile,0.6,450.1842176954205
2024-04-24,2024-05-05,ILI incidence,3,IT,quantile,0.65,475.427208815258
2024-04-24,2024-05-05,ILI incidence,3,IT,quantile,0.7,502.2108466416773
2024-04-24,2024-05-05,ILI incidence,3,IT,quantile,0.75,531.4011453935411
2024-04-24,2024-05-05,ILI incidence,3,IT,quantile,0.8,564.3617598745515
2024-04-24,2024-05-05,ILI incidence,3,IT,quantile,0.85,603.551708727911
2024-04-24,2024-05-05,ILI incidence,3,IT,quantile,0.9,654.354081177007
2024-04-24,2024-05-05,ILI incidence,3,IT,quantile,0.95,733.6394629686481
2024-04-24,2024-05-05,ILI incidence,3,IT,quantile,0.975,807.4269659306715
2024-04-24,2024-05-05,ILI incidence,3,IT,quantile,0.99,900.8762153360325
2024-04-24,2024-05-12,ILI incidence,4,IT,quantile,0.01,103.03239222350263
2024-04-24,2024-05-12,ILI incidence,4,IT,quantile,0.025,103.03239222350263
2024-04-24,2024-05-12,ILI incidence,4,IT,quantile,0.05,103.03239222350263
2024-04-24,2024-05-12,ILI incidence,4,IT,quantile,0.1,103.03239222350263
2024-04-24,2024-05-12,ILI incidence,4,IT,quantile,0.15,170.17905083636222
2024-04-24,2024-05-12,ILI incidence,4,IT,quantile,0.2,221.83283379060265
2024-04-24,2024-05-12,ILI incidence,4,IT,quantile,0.25,265.1952448922213
2024-04-24,2024-05-12,ILI incidence,4,IT,quantile,0.3,303.5472462548834
2024-04-24,2024-05-12,ILI incidence,4,IT,quantile,0.35,338.70456868116224
2024-04-24,2024-05-12,ILI incidence,4,IT,quantile,0.4,371.818376273528
2024-04-24,2024-05-12,ILI incidence,4,IT,quantile,0.45,403.70672754037685
2024-04-24,2024-05-12,ILI incidence,4,IT,quantile,0.5,435.0184774238608
2024-04-24,2024-05-12,ILI incidence,4,IT,quantile,0.55,466.3302273073447
2024-04-24,2024-05-12,ILI incidence,4,IT,quantile,0.6,498.2185785741936
2024-04-24,2024-05-12,ILI incidence,4,IT,quantile,0.65,531.3323861665593
2024-04-24,2024-05-12,ILI incidence,4,IT,quantile,0.7,566.4897085928382
2024-04-24,2024-05-12,ILI incidence,4,IT,quantile,0.75,604.8417099555003
2024-04-24,2024-05-12,ILI incidence,4,IT,quantile,0.8,648.204121057119
2024-04-24,2024-05-12,ILI incidence,4,IT,quantile,0.85,699.8579040113593
2024-04-24,2024-05-12,ILI incidence,4,IT,quantile,0.9,767.0045626242189
2024-04-24,2024-05-12,ILI incidence,4,IT,quantile,0.95,872.3043163494494
2024-04-24,2024-05-12,ILI incidence,4,IT,quantile,0.975,970.9435168060522
2024-04-24,2024-05-12,ILI incidence,4,IT,quantile,0.99,1096.852423376186
