origin_date,target_end_date,target,horizon,location,output_type,output_type_id,value
2024-01-24,2024-01-28,ILI incidence,2,IT,quantile,0.65,694.8763480827749
2024-01-24,2024-01-28,ILI incidence,2,IT,quantile,0.7,719.237730235208
2024-01-24,2024-01-28,ILI incidence,2,IT,quantile,0.75,745.6453575276053
2024-01-24,2024-01-28,ILI incidence,2,IT,quantile,0.8,775.2378866214215
2024-01-24,2024-01-28,ILI incidence,2,IT,quantile,0.85,810.0439039193228
2024-01-24,2024-01-28,ILI incidence,2,IT,quantile,0.9,854.4353348797143
2024-01-24,2024-01-28,ILI incidence,2,IT,quantile,0.95,921.7937570404106
2024-01-24,2024-01-28,ILI incidence,2,IT,quantile,0.975,982.1283942929723
2024-01-24,2024-01-28,ILI incidence,2,IT,quantile,0.99,1055.082860978495
2024-01-24,2024-02-04,ILI incidence,3,IT,quantile,0.01,6.998430032246583
2024-01-24,2024-02-04,ILI incidence,3,IT,quantile,0.025,6.998430032246583
2024-01-24,2024-02-04,ILI incidence,3,IT,quantile,0.05,6.998430032246583
2024-01-24,2024-02-04,ILI incidence,3,IT,quantile,0.1,74.06521628716175
2024-01-24,2024-02-04,ILI incidence,3,IT,quantile,0.15,137.06923549381403
2024-01-24,2024-02-04,ILI incidence,3,IT,quantile,0.2,186.41226312631682
2024-01-24,2024-02-04,ILI incidence,3,IT,quantile,0.25,228.33236234724728
2024-01-24,2024-02-04,ILI incidence,3,IT,quantile,0.3,265.72079418151486
2024-01-24,2024-02-04,ILI incidence,3,IT,quantile,0.35,300.19904534803715
2024-01-24,2024-02-04,ILI incidence,3,IT,quantile,0.4,332.80643772080157
2024-01-24,2024-02-04,ILI incidence,3,IT,quantile,0.45,364.2881855498046
2024-01-24,2024-02-04,ILI incidence,3,IT,quantile,0.5,395.239287977301
2024-01-24,2024-02-04,ILI incidence,3,IT,quantile,0.55,426.19039040479737
2024-01-24,2024-02-04,ILI incidence,3,IT,quantile,0.6,457.6721382338004
2024-01-24,2024-02-04,ILI incidence,3,IT,quantile,0.65,490.2795306065648
2024-01-24,2024-02-04,ILI incidence,3,IT,quantile,0.7,524.7577817730871
2024-01-24,2024-02-04,ILI incidence,3,IT,quantile,0.75,562.1462136073546
2024-01-24,2024-02-04,ILI incidence,3,IT,quantile,0.8,604.0663128282852
2024-01-24,2024-02-04,ILI incidence,3,IT,quantile,0.85,653.4093404607879
2024-01-24,2024-02-04,ILI incidence,3,IT,quantile,0.9,716.4133596674402
2024-01-24,2024-02-04,ILI incidence,3,IT,quantile,0.95,812.2039119504965
2024-01-24,2024-02-04,ILI incidence,3,IT,quantile,0.975,898.2387043447952
2024-01-24,2024-02-04,ILI incidence,3,IT,quantile,0.99,1002.6115609169981
2024-01-24,2024-02-11,ILI incidence,4,IT,quantile,0.01,6.998430032246583
2024-01-24,2024-02-11,ILI incidence,4,IT,quantile,0.025,6.998430032246583
2024-01-24,2024-02-11,ILI incidence,4,IT,quantile,0.05,6.998430032246583
2024-01-24,2024-02-11,ILI incidence,4,IT,quantile,0.1,6.998430032246583
2024-01-24,2024-02-11,ILI incidence,4,IT,quantile,0.15,6.998430032246583
2024-01-24,2024-02-11,ILI incidence,4,IT,quantile,0.2,6.998430032246583
2024-01-24,2024-02-11,ILI incidence,4,IT,quantile,0.25,55.72170937787395
2024-01-24,2024-02-11,ILI incidence,4,IT,quantile,0.3,99.15033997213405
2024-01-24,2024-02-11,ILI incidence,4,IT,quantile,0.35,139.18066131012762
2024-01-24,2024-02-11,ILI incidence,4,IT,quantile,0.4,177.02715271280226
2024-01-24,2024-02-11,ILI incidence,4,IT,quantile,0.45,213.56002367673108
2024-01-24,2024-02-11,ILI incidence,4,IT,quantile,0.5,249.47372410192844
2024-01-24,2024-02-11,ILI incidence,4,IT,quantile,0.55,285.3874245271258
2024-01-24,2024-02-11,ILI incidence,4,IT,quantile,0.6,321.92029549105456
2024-01-24,2024-02-11,ILI incidence,4,IT,quantile,0.65,359.7667868937292
2024-01-24,2024-02-11,ILI incidence,4,IT,quantile,0.7,399.79710823172286
2024-01-24,2024-02-11,ILI incidence,4,IT,quantile,0.75,443.22573882598294
2024-01-24,2024-02-11,ILI incidence,4,IT,quantile,0.8,491.9490181716103
2024-01-24,2024-02-11,ILI incidence,4,IT,quantile,0.85,549.351738420884
2024-01-24,2024-02-11,ILI incidence,4,IT,quantile,0.9,622.7464010820879
2024-01-24,2024-02-11,ILI incidence,4,IT,quantile,0.95,734.5972884100586
2024-01-24,2024-02-11,ILI incidence,4,IT,quantile,0.975,835.3794345564452
2024-01-24,2024-02-11,ILI incidence,4,IT,quantile,0.99,958.1196397856271
