origin_date,target_end_date,target,horizon,location,output_type,output_type_id,value
2024-02-07,2024-02-11,ILI incidence,2,IT,quantile,0.5,439.8278727682618
2024-02-07,2024-02-11,ILI incidence,2,IT,quantile,0.55,456.43023015403264
2024-02-07,2024-02-11,ILI incidence,2,IT,quantile,0.6,473.3147378308537
2024-02-07,2024-02-11,ILI incidence,2,IT,quantile,0.65,490.7976283875112
2024-02-07,2024-02-11,ILI incidence,2,IT,quantile,0.7,509.27465813612116
2024-02-07,2024-02-11,ILI incidence,2,IT,quantile,0.75,529.2971846957737
2024-02-07,2024-02-11,ILI incidence,2,IT,quantile,0.8,551.7242719182539
2024-02-07,2024-02-11,ILI incidence,2,IT,quantile,0.85,578.085265877878
2024-02-07,2024-02-11,ILI incidence,2,IT,quantile,0.9,611.6730171987231
2024-02-07,2024-02-11,ILI incidence,2,IT,quantile,0.95,662.551779118008
2024-02-07,2024-02-11,ILI incidence,2,IT,quantile,0.975,708.0195981819359
2024-02-07,2024-02-11,ILI incidence,2,IT,quantile,0.99,762.8430323088866
2024-02-07,2024-02-18,ILI incidence,3,IT,quantile,0.01,34.329949901296516
2024-02-07,2024-02-18,ILI incidence,3,IT,quantile,0.025,34.329949901296516
2024-02-07,2024-02-18,ILI incidence,3,IT,quantile,0.05,34.329949901296516
2024-02-07,2024-02-18,ILI incidence,3,IT,quantile,0.1,34.329949901296516
2024-02-07,2024-02-18,ILI incidence,3,IT,quantile,0.15,80.99338622024605
2024-02-07,2024-02-18,ILI incidence,3,IT,quantile,0.2,117.5808161939734
2024-02-07,2024-02-18,ILI incidence,3,IT,quantile,0.25,148.68792553942492
2024-02-07,2024-02-18,ILI incidence,3,IT,quantile,0.3,176.44712608407124
2024-02-07,2024-02-18,ILI incidence,3,IT,quantile,0.35,202.0553522691194
2024-02-07,2024-02-18,ILI incidence,3,IT,quantile,0.4,226.2803460715781
2024-02-07,2024-02-18,ILI incidence,3,IT,quantile,0.45,249.67290923406077
2024-02-07,2024-02-18,ILI incidence,3,IT,quantile,0.5,272.67300452012427
2024-02-07,2024-02-18,ILI incidence,3,IT,quantile,0.55,295.67309980618774
2024-02-07,2024-02-18,ILI incidence,3,IT,quantile,0.6,319.06566296867044
2024-02-07,2024-02-18,ILI incidence,3,IT,quantile,0.65,343.29065677112914
2024-02-07,2024-02-18,ILI incidence,3,IT,quantile,0.7,368.89888295617726
2024-02-07,2024-02-18,ILI incidence,3,IT,quantile,0.75,396.65808350082364
2024-02-07,2024-02-18,ILI incidence,3,IT,quantile,0.8,427.76519284627506
2024-02-07,2024-02-18,ILI incidence,3,IT,quantile,0.85,464.35262282000247
2024-02-07,2024-02-18,ILI incidence,3,IT,quantile,0.9,511.016059138952
2024-02-07,2024-02-18,ILI incidence,3,IT,quantile,0.95,581.8219641309557
2024-02-07,2024-02-18,ILI incidence,3,IT,quantile,0.975,645.2445986879248
2024-02-07,2024-02-18,ILI incidence,3,IT,quantile,0.99,721.9329603088947
2024-02-07,2024-02-25,ILI incidence,4,IT,quantile,0.01,18.069099315425376
2024-02-07,2024-02-25,ILI incidence,4,IT,quantile,0.025,18.069099315425376
2024-02-07,2024-02-25,ILI incidence,4,IT,quantile,0.05,18.069099315425376
2024-02-07,2024-02-25,ILI incidence,4,IT,quantile,0.1,18.069099315425376
2024-02-07,2024-02-25,ILI incidence,4,IT,quantile,0.15,18.069099315425376
2024-02-07,2024-02-25,ILI incidence,4,IT,quantile,0.2,18.069099315425376
2024-02-07,2024-02-25,ILI incidence,4,IT,quantile,0.25,18.069099315425376
2024-02-07,2024-02-25,ILI incidence,4,IT,quantile,0.3,49.269833976848766
2024-02-07,2024-02-25,ILI incidence,4,IT,quantile,0.35,78.04201599841785
2024-02-07,2024-02-25,ILI incidence,4,IT,quantile,0.4,105.25296193841554
2024-02-07,2024-02-25,ILI incidence,4,IT,quantile,0.45,131.52455484834616
2024-02-07,2024-02-25,ILI incidence,4,IT,quantile,0.5,157.35332291755844
2024-02-07,2024-02-25,ILI incidence,4,IT,quantile,0.55,183.18209098677082
2024-02-07,2024-02-25,ILI incidence,4,IT,quantile,0.6,209.45368389670142
2024-02-07,2024-02-25,ILI incidence,4,IT,quantile,0.65,236.66462983669908
2024-02-07,2024-02-25,ILI incidence,4,IT,quantile,0.7,265.43681185826824
2024-02-07,2024-02-25,ILI incidence,4,IT,quantile,0.75,296.63754651969157
2024-02-07,2024-02-25,ILI incidence,4,IT,quantile,0.8,331.61996831717477
2024-02-07,2024-02-25,ILI incidence,4,IT,quantile,0.85,372.7968414039452
2024-02-07,2024-02-25,ILI incidence,4,IT,quantile,0.9,425.3738442208512
2024-02-07,2024-02-25,ILI incidence,4,IT,quantile,0.95,505.311286317997
2024-02-07,2024-02-25,ILI incidence,4,IT,quantile,0.975,577.107523748979
2024-02-07,2024-02-25,ILI incidence,4,IT,quantile,0.99,664.2069190432055
